seed,rho,segment_skew,epsilon_c,mechanism,buyer_utility,seller_revenue,seller_penalty,efficiency,accepted_fraud_rate,decision_regret
2026,0.7,0.0,4.0,DirectAttest,18.6957,17.7830,0.0000,1.000000,0.000000,0.5538
2026,0.7,0.0,4.0,RejectMismatch,18.9813,12.4000,5.3830,0.931349,0.000000,0.2682
2026,0.7,0.0,4.0,TEEOnly,9.6063,17.1370,0.6460,0.824254,0.336000,9.6432
2026,0.7,0.0,4.0,AuditSlash,14.2867,14.6608,3.1221,0.873410,0.126000,4.9628
2026,0.7,0.0,4.0,StrongDeposit,17.3902,13.0460,4.7370,0.907049,0.042000,1.8593
2026,0.7,0.0,4.0,ReputationOnly,13.6350,15.3068,2.4762,0.878239,0.182000,5.6145
2026,0.7,0.0,4.0,TEE-PoW,10.8048,14.0149,3.7681,0.740403,0.112000,8.4447
2026,0.7,0.0,4.0,Deposit+PoW,15.0652,13.2613,4.5217,0.843303,0.049000,4.1843
2026,0.7,0.0,8.0,NoVerify,1.2948,18.1830,0.0000,0.603971,0.644000,17.9547
2026,0.7,0.0,8.0,DirectAttest,18.9101,18.1830,0.0000,1.000000,0.000000,0.3394
2026,0.7,0.0,8.0,RejectMismatch,18.9464,12.8000,5.3830,0.942670,0.000000,0.3031
2026,0.7,0.0,8.0,TEEOnly,9.1115,17.5370,0.6460,0.821315,0.336000,10.1380
2026,0.7,0.0,8.0,AuditSlash,14.4094,15.0608,3.1221,0.889617,0.126000,4.8401
2026,0.7,0.0,8.0,StrongDeposit,17.1421,13.4460,4.7370,0.911761,0.042000,2.1074
2026,0.7,0.0,8.0,ReputationOnly,13.3647,15.7068,2.4762,0.882261,0.182000,5.8848
2026,0.7,0.0,8.0,TEE-PoW,11.1614,14.4149,3.7681,0.763864,0.112000,8.0881
2026,0.7,0.0,8.0,Deposit+PoW,14.6332,13.6613,4.5217,0.842308,0.049000,4.6163
2026,0.7,0.5,1.0,NoVerify,0.3460,17.4830,0.0000,0.552845,0.644000,18.9035
2026,0.7,0.5,1.0,DirectAttest,18.3666,17.4830,0.0000,1.000000,0.000000,0.8829
2026,0.7,0.5,1.0,RejectMismatch,18.2380,12.1000,5.3830,0.898999,0.000000,1.0115
2026,0.7,0.5,1.0,TEEOnly,9.0235,16.8370,0.6460,0.796881,0.336000,10.2260
2026,0.7,0.5,1.0,AuditSlash,14.4204,14.3608,3.1221,0.868251,0.126000,4.8291
2026,0.7,0.5,1.0,StrongDeposit,17.0843,12.7460,4.7370,0.888263,0.042000,2.1652
2026,0.7,0.5,1.0,ReputationOnly,12.7968,15.0068,2.4762,0.842947,0.182000,6.4527
2026,0.7,0.5,1.0,TEE-PoW,10.7806,13.7149,3.7681,0.730353,0.112000,8.4689
2026,0.7,0.5,1.0,Deposit+PoW,14.7195,12.9613,4.5217,0.823279,0.049000,4.5300
2026,0.7,0.5,2.0,NoVerify,0.7862,17.5830,0.0000,0.569595,0.644000,18.4633
2026,0.7,0.5,2.0,DirectAttest,18.6186,17.5830,0.0000,1.000000,0.000000,0.6309
2026,0.7,0.5,2.0,RejectMismatch,18.7719,12.2000,5.3830,0.918656,0.000000,0.4776
2026,0.7,0.5,2.0,TEEOnly,8.5859,16.9370,0.6460,0.786413,0.336000,10.6636
2026,0.7,0.5,2.0,AuditSlash,14.2716,14.4608,3.1221,0.866741,0.126000,4.9779
2026,0.7,0.5,2.0,StrongDeposit,17.2362,12.8460,4.7370,0.896073,0.042000,2.0133
2026,0.7,0.5,2.0,ReputationOnly,12.8070,15.1068,2.4762,0.846362,0.182000,6.4425
2026,0.7,0.5,2.0,TEE-PoW,10.5886,13.8149,3.7681,0.727499,0.112000,8.6609
2026,0.7,0.5,2.0,Deposit+PoW,14.4769,13.0613,4.5217,0.818859,0.049000,4.7726
2026,0.7,0.5,4.0,NoVerify,0.8251,17.7830,0.0000,0.577004,0.644000,18.4244
2026,0.7,0.5,4.0,DirectAttest,18.8337,17.7830,0.0000,1.000000,0.000000,0.4158
2026,0.7,0.5,4.0,RejectMismatch,18.8316,12.4000,5.3830,0.926708,0.000000,0.4179
2026,0.7,0.5,4.0,TEEOnly,8.6779,17.1370,0.6460,0.795467,0.336000,10.5716
2026,0.7,0.5,4.0,AuditSlash,14.6607,14.6608,3.1221,0.885005,0.126000,4.5888
2026,0.7,0.5,4.0,StrongDeposit,16.7403,13.0460,4.7370,0.886897,0.042000,2.5092
2026,0.7,0.5,4.0,ReputationOnly,12.9429,15.3068,2.4762,0.856779,0.182000,6.3066
2026,0.7,0.5,4.0,TEE-PoW,11.3166,14.0149,3.7681,0.756275,0.112000,7.9329
2026,0.7,0.5,4.0,Deposit+PoW,14.7723,13.2613,4.5217,0.834220,0.049000,4.4772
2026,0.7,0.5,8.0,NoVerify,0.6875,18.1830,0.0000,0.585141,0.644000,18.5620
2026,0.7,0.5,8.0,DirectAttest,18.9493,18.1830,0.0000,1.000000,0.000000,0.3002
2026,0.7,0.5,8.0,RejectMismatch,18.2531,12.8000,5.3830,0.921173,0.000000,0.9964
2026,0.7,0.5,8.0,TEEOnly,8.6486,17.5370,0.6460,0.806962,0.336000,10.6009
2026,0.7,0.5,8.0,AuditSlash,14.8507,15.0608,3.1221,0.903302,0.126000,4.3988
2026,0.7,0.5,8.0,StrongDeposit,16.7843,13.4460,4.7370,0.900665,0.042000,2.4652
2026,0.7,0.5,8.0,ReputationOnly,12.9134,15.7068,2.4762,0.868266,0.182000,6.3361
2026,0.7,0.5,8.0,TEE-PoW,11.4745,14.4149,3.7681,0.773573,0.112000,7.7750
2026,0.7,0.5,8.0,Deposit+PoW,14.7715,13.6613,4.5217,0.846599,0.049000,4.4780
2026,0.7,1.0,1.0,NoVerify,0.0000,17.4830,0.0000,0.542116,0.644000,19.2495
2026,0.7,1.0,1.0,DirectAttest,18.9701,17.4830,0.0000,1.000000,0.000000,0.2794
2026,0.7,1.0,1.0,RejectMismatch,18.7340,12.1000,5.3830,0.914380,0.000000,0.5155
2026,0.7,1.0,1.0,TEEOnly,8.8140,16.8370,0.6460,0.790385,0.336000,10.4355
2026,0.7,1.0,1.0,AuditSlash,14.3570,14.3608,3.1221,0.866287,0.126000,4.8925
2026,0.7,1.0,1.0,StrongDeposit,16.9263,12.7460,4.7370,0.883362,0.042000,2.3232
2026,0.7,1.0,1.0,ReputationOnly,13.3509,15.0068,2.4762,0.860126,0.182000,5.8986
2026,0.7,1.0,1.0,TEE-PoW,10.9597,13.7149,3.7681,0.735907,0.112000,8.2898
2026,0.7,1.0,1.0,Deposit+PoW,14.4008,12.9613,4.5217,0.813398,0.049000,4.8487
2026,0.7,1.0,2.0,NoVerify,0.1390,17.5830,0.0000,0.549526,0.644000,19.1105
2026,0.7,1.0,2.0,DirectAttest,18.8646,17.5830,0.0000,1.000000,0.000000,0.3849
2026,0.7,1.0,2.0,RejectMismatch,18.2038,12.2000,5.3830,0.901038,0.000000,1.0457
2026,0.7,1.0,2.0,TEEOnly,8.0133,16.9370,0.6460,0.768659,0.336000,11.2362
2026,0.7,1.0,2.0,AuditSlash,14.4339,14.4608,3.1221,0.871773,0.126000,4.8156
2026,0.7,1.0,2.0,StrongDeposit,17.0898,12.8460,4.7370,0.891534,0.042000,2.1597
2026,0.7,1.0,2.0,ReputationOnly,12.6400,15.1068,2.4762,0.841184,0.182000,6.6095
2026,0.7,1.0,2.0,TEE-PoW,10.5687,13.8149,3.7681,0.726882,0.112000,8.6808
2026,0.7,1.0,2.0,Deposit+PoW,14.8953,13.0613,4.5217,0.831830,0.049000,4.3542
2026,0.7,1.0,4.0,NoVerify,0.0000,17.7830,0.0000,0.551419,0.644000,19.2495
2026,0.7,1.0,4.0,DirectAttest,19.0527,17.7830,0.0000,1.000000,0.000000,0.1968
2026,0.7,1.0,4.0,RejectMismatch,18.9842,12.4000,5.3830,0.931441,0.000000,0.2653
2026,0.7,1.0,4.0,TEEOnly,7.9698,17.1370,0.6460,0.773512,0.336000,11.2797
2026,0.7,1.0,4.0,AuditSlash,14.6645,14.6608,3.1221,0.885124,0.126000,4.5850
2026,0.7,1.0,4.0,StrongDeposit,17.1132,13.0460,4.7370,0.898462,0.042000,2.1363
2026,0.7,1.0,4.0,ReputationOnly,13.3200,15.3068,2.4762,0.868472,0.182000,5.9295
2026,0.7,1.0,4.0,TEE-PoW,11.1243,14.0149,3.7681,0.750312,0.112000,8.1252
2026,0.7,1.0,4.0,Deposit+PoW,14.5767,13.2613,4.5217,0.828153,0.049000,4.6728
2026,0.7,1.0,8.0,NoVerify,0.0000,18.1830,0.0000,0.563822,0.644000,19.2495
2026,0.7,1.0,8.0,DirectAttest,18.2081,18.1830,0.0000,1.000000,0.000000,1.0414
2026,0.7,1.0,8.0,RejectMismatch,18.5684,12.8000,5.3830,0.930950,0.000000,0.6811
2026,0.7,1.0,8.0,TEEOnly,8.7405,17.5370,0.6460,0.809811,0.336000,10.5090
2026,0.7,1.0,8.0,AuditSlash,14.5470,15.0608,3.1221,0.893884,0.126000,4.7025
2026,0.7,1.0,8.0,StrongDeposit,16.9692,13.4460,4.7370,0.906399,0.042000,2.2803
2026,0.7,1.0,8.0,ReputationOnly,12.6219,15.7068,2.4762,0.859227,0.182000,6.6276
2026,0.7,1.0,8.0,TEE-PoW,11.1278,14.4149,3.7681,0.762823,0.112000,8.1217
2026,0.7,1.0,8.0,Deposit+PoW,14.8219,13.6613,4.5217,0.848162,0.049000,4.4276
2026,0.7,1.5,1.0,NoVerify,0.0000,17.4830,0.0000,0.542116,0.644000,19.2495
2026,0.7,1.5,1.0,DirectAttest,18.6099,17.4830,0.0000,1.000000,0.000000,0.6396
2026,0.7,1.5,1.0,RejectMismatch,18.6472,12.1000,5.3830,0.911687,0.000000,0.6023
2026,0.7,1.5,1.0,TEEOnly,7.9721,16.8370,0.6460,0.764280,0.336000,11.2774
2026,0.7,1.5,1.0,AuditSlash,14.4392,14.3608,3.1221,0.868837,0.126000,4.8103
2026,0.7,1.5,1.0,StrongDeposit,17.0699,12.7460,4.7370,0.887815,0.042000,2.1796
2026,0.7,1.5,1.0,ReputationOnly,12.5184,15.0068,2.4762,0.834311,0.182000,6.7311
2026,0.7,1.5,1.0,TEE-PoW,10.4752,13.7149,3.7681,0.720881,0.112000,8.7743
2026,0.7,1.5,1.0,Deposit+PoW,14.8586,12.9613,4.5217,0.827592,0.049000,4.3909
2026,0.7,1.5,2.0,NoVerify,0.0000,17.5830,0.0000,0.545217,0.644000,19.2495
2026,0.7,1.5,2.0,DirectAttest,18.5108,17.5830,0.0000,1.000000,0.000000,0.7387
2026,0.7,1.5,2.0,RejectMismatch,18.8429,12.2000,5.3830,0.920855,0.000000,0.4066
2026,0.7,1.5,2.0,TEEOnly,7.9113,16.9370,0.6460,0.765493,0.336000,11.3382
2026,0.7,1.5,2.0,AuditSlash,14.0789,14.4608,3.1221,0.860763,0.126000,5.1706
2026,0.7,1.5,2.0,StrongDeposit,16.5553,12.8460,4.7370,0.874961,0.042000,2.6942
2026,0.7,1.5,2.0,ReputationOnly,12.4732,15.1068,2.4762,0.836013,0.182000,6.7763
2026,0.7,1.5,2.0,TEE-PoW,10.2793,13.8149,3.7681,0.717908,0.112000,8.9702
2026,0.7,1.5,2.0,Deposit+PoW,14.7759,13.0613,4.5217,0.828131,0.049000,4.4736
2026,0.7,1.5,4.0,NoVerify,0.0000,17.7830,0.0000,0.551419,0.644000,19.2495
2026,0.7,1.5,4.0,DirectAttest,19.0298,17.7830,0.0000,1.000000,0.000000,0.2197
2026,0.7,1.5,4.0,RejectMismatch,18.6074,12.4000,5.3830,0.919757,0.000000,0.6421
2026,0.7,1.5,4.0,TEEOnly,7.7860,17.1370,0.6460,0.767811,0.336000,11.4635
2026,0.7,1.5,4.0,AuditSlash,14.1825,14.6608,3.1221,0.870179,0.126000,5.0670
2026,0.7,1.5,4.0,StrongDeposit,16.9843,13.0460,4.7370,0.894465,0.042000,2.2652
2026,0.7,1.5,4.0,ReputationOnly,12.6360,15.3068,2.4762,0.847262,0.182000,6.6135
2026,0.7,1.5,4.0,TEE-PoW,10.6766,14.0149,3.7681,0.736428,0.112000,8.5729
2026,0.7,1.5,4.0,Deposit+PoW,14.2645,13.2613,4.5217,0.818474,0.049000,4.9850
2026,0.7,1.5,8.0,NoVerify,0.0000,18.1830,0.0000,0.563822,0.644000,19.2495
2026,0.7,1.5,8.0,DirectAttest,18.3204,18.1830,0.0000,1.000000,0.000000,0.9291
2026,0.7,1.5,8.0,RejectMismatch,18.1941,12.8000,5.3830,0.919344,0.000000,1.0554
2026,0.7,1.5,8.0,TEEOnly,7.5211,17.5370,0.6460,0.771999,0.336000,11.7284
2026,0.7,1.5,8.0,AuditSlash,14.0829,15.0608,3.1221,0.879493,0.126000,5.1666
2026,0.7,1.5,8.0,StrongDeposit,16.6963,13.4460,4.7370,0.897937,0.042000,2.5532
2026,0.7,1.5,8.0,ReputationOnly,13.0994,15.7068,2.4762,0.874035,0.182000,6.1501
2026,0.7,1.5,8.0,TEE-PoW,10.9198,14.4149,3.7681,0.756375,0.112000,8.3297
2026,0.7,1.5,8.0,Deposit+PoW,14.3088,13.6613,4.5217,0.832249,0.049000,4.9407
2027,0.0,0.0,1.0,NoVerify,18.8970,12.1000,0.0000,0.961162,0.000000,0.3525
2027,0.0,0.0,1.0,DirectAttest,18.6171,12.1000,0.0000,0.952484,0.000000,0.6324
2027,0.0,0.0,1.0,RejectMismatch,18.1117,12.1000,0.0000,0.936812,0.000000,1.1378
2027,0.0,0.0,1.0,TEEOnly,18.3897,12.1000,0.0000,0.945433,0.000000,0.8598
2027,0.0,0.0,1.0,AuditSlash,17.9650,12.1000,0.0000,0.932262,0.000000,1.2845
2027,0.0,0.0,1.0,StrongDeposit,18.6134,12.1000,0.0000,0.952369,0.000000,0.6361
2027,0.0,0.0,1.0,ReputationOnly,18.1646,12.1000,0.0000,0.938453,0.000000,1.0849
2027,0.0,0.0,1.0,TEE-PoW,13.9616,12.1000,0.0000,0.808123,0.000000,5.2879
2027,0.0,0.0,1.0,Deposit+PoW,16.3353,12.1000,0.0000,0.881728,0.000000,2.9142
2027,0.0,0.0,2.0,NoVerify,19.0485,12.2000,0.0000,0.968961,0.000000,0.2010
2027,0.0,0.0,2.0,DirectAttest,18.8176,12.2000,0.0000,0.961801,0.000000,0.4319
2027,0.0,0.0,2.0,RejectMismatch,18.1685,12.2000,0.0000,0.941672,0.000000,1.0810
2027,0.0,0.0,2.0,TEEOnly,18.6937,12.2000,0.0000,0.957959,0.000000,0.5558
2027,0.0,0.0,2.0,AuditSlash,17.8714,12.2000,0.0000,0.932462,0.000000,1.3781
2027,0.0,0.0,2.0,StrongDeposit,18.0287,12.2000,0.0000,0.937340,0.000000,1.2208
2027,0.0,0.0,2.0,ReputationOnly,18.6757,12.2000,0.0000,0.957400,0.000000,0.5738
2027,0.0,0.0,2.0,TEE-PoW,14.6420,12.2000,0.0000,0.832324,0.000000,4.6075
2027,0.0,0.0,2.0,Deposit+PoW,16.5712,12.2000,0.0000,0.892144,0.000000,2.6783
2027,0.0,0.0,4.0,NoVerify,19.1823,12.4000,0.0000,0.979310,0.000000,0.0672
2027,0.0,0.0,4.0,DirectAttest,18.4051,12.4000,0.0000,0.955213,0.000000,0.8444
2027,0.0,0.0,4.0,RejectMismatch,18.7602,12.4000,0.0000,0.966222,0.000000,0.4893
2027,0.0,0.0,4.0,TEEOnly,18.4033,12.4000,0.0000,0.955157,0.000000,0.8462
2027,0.0,0.0,4.0,AuditSlash,17.9110,12.4000,0.0000,0.939891,0.000000,1.3385
2027,0.0,0.0,4.0,StrongDeposit,17.9970,12.4000,0.0000,0.942558,0.000000,1.2525
2027,0.0,0.0,4.0,ReputationOnly,18.4080,12.4000,0.0000,0.955301,0.000000,0.8415
2027,0.0,0.0,4.0,TEE-PoW,13.9471,12.4000,0.0000,0.816977,0.000000,5.3024
2027,0.0,0.0,4.0,Deposit+PoW,16.5117,12.4000,0.0000,0.896501,0.000000,2.7378
2027,0.0,0.0,8.0,NoVerify,19.1360,12.8000,0.0000,0.990278,0.000000,0.1135
2027,0.0,0.0,8.0,DirectAttest,18.8625,12.8000,0.0000,0.981799,0.000000,0.3870
2027,0.0,0.0,8.0,RejectMismatch,18.3832,12.8000,0.0000,0.966935,0.000000,0.8663
2027,0.0,0.0,8.0,TEEOnly,18.8578,12.8000,0.0000,0.981653,0.000000,0.3917
2027,0.0,0.0,8.0,AuditSlash,18.2921,12.8000,0.0000,0.964112,0.000000,0.9574
2027,0.0,0.0,8.0,StrongDeposit,18.5933,12.8000,0.0000,0.973450,0.000000,0.6562
2027,0.0,0.0,8.0,ReputationOnly,18.7738,12.8000,0.0000,0.979049,0.000000,0.4757
2027,0.0,0.0,8.0,TEE-PoW,13.8552,12.8000,0.0000,0.826529,0.000000,5.3943
2027,0.0,0.0,8.0,Deposit+PoW,16.2278,12.8000,0.0000,0.900099,0.000000,3.0217
2027,0.0,0.5,1.0,NoVerify,19.2721,12.1000,0.0000,0.972794,0.000000,0.0000
2027,0.0,0.5,1.0,DirectAttest,18.4456,12.1000,0.0000,0.947166,0.000000,0.8039
2027,0.0,0.5,1.0,RejectMismatch,18.9972,12.1000,0.0000,0.964270,0.000000,0.2523
2027,0.0,0.5,1.0,TEEOnly,18.4725,12.1000,0.0000,0.947999,0.000000,0.7770
2027,0.0,0.5,1.0,AuditSlash,18.1107,12.1000,0.0000,0.936781,0.000000,1.1388
2027,0.0,0.5,1.0,StrongDeposit,18.4829,12.1000,0.0000,0.948322,0.000000,0.7666
2027,0.0,0.5,1.0,ReputationOnly,18.2451,12.1000,0.0000,0.940947,0.000000,1.0044
2027,0.0,0.5,1.0,TEE-PoW,13.8646,12.1000,0.0000,0.805115,0.000000,5.3849
2027,0.0,0.5,1.0,Deposit+PoW,16.5222,12.1000,0.0000,0.887524,0.000000,2.7273
2027,0.0,0.5,2.0,NoVerify,19.3505,12.2000,0.0000,0.978326,0.000000,0.0000
2027,0.0,0.5,2.0,DirectAttest,18.8722,12.2000,0.0000,0.963495,0.000000,0.3773
2027,0.0,0.5,2.0,RejectMismatch,18.5520,12.2000,0.0000,0.953565,0.000000,0.6975
2027,0.0,0.5,2.0,TEEOnly,18.1609,12.2000,0.0000,0.941439,0.000000,1.0886
2027,0.0,0.5,2.0,AuditSlash,17.8064,12.2000,0.0000,0.930444,0.000000,1.4431
2027,0.0,0.5,2.0,StrongDeposit,17.8313,12.2000,0.0000,0.931217,0.000000,1.4182
2027,0.0,0.5,2.0,ReputationOnly,18.2722,12.2000,0.0000,0.944888,0.000000,0.9773
2027,0.0,0.5,2.0,TEE-PoW,14.3667,12.2000,0.0000,0.823787,0.000000,4.8828
2027,0.0,0.5,2.0,Deposit+PoW,16.2558,12.2000,0.0000,0.882364,0.000000,2.9937
2027,0.0,0.5,4.0,NoVerify,18.8806,12.4000,0.0000,0.969956,0.000000,0.3689
2027,0.0,0.5,4.0,DirectAttest,18.2249,12.4000,0.0000,0.949624,0.000000,1.0246
2027,0.0,0.5,4.0,RejectMismatch,18.6637,12.4000,0.0000,0.963232,0.000000,0.5858
2027,0.0,0.5,4.0,TEEOnly,18.6485,12.4000,0.0000,0.962760,0.000000,0.6010
2027,0.0,0.5,4.0,AuditSlash,17.9028,12.4000,0.0000,0.939635,0.000000,1.3467
2027,0.0,0.5,4.0,StrongDeposit,17.8120,12.4000,0.0000,0.936821,0.000000,1.4375
2027,0.0,0.5,4.0,ReputationOnly,18.0250,12.4000,0.0000,0.943426,0.000000,1.2245
2027,0.0,0.5,4.0,TEE-PoW,14.3649,12.4000,0.0000,0.829932,0.000000,4.8846
2027,0.0,0.5,4.0,Deposit+PoW,16.3707,12.4000,0.0000,0.892129,0.000000,2.8788
2027,0.0,0.5,8.0,NoVerify,19.2613,12.8000,0.0000,0.994166,0.000000,0.0000
2027,0.0,0.5,8.0,DirectAttest,18.6508,12.8000,0.0000,0.975234,0.000000,0.5987
2027,0.0,0.5,8.0,RejectMismatch,18.8391,12.8000,0.0000,0.981072,0.000000,0.4104
2027,0.0,0.5,8.0,TEEOnly,18.5158,12.8000,0.0000,0.971047,0.000000,0.7337
2027,0.0,0.5,8.0,AuditSlash,18.3409,12.8000,0.0000,0.965624,0.000000,0.9086
2027,0.0,0.5,8.0,StrongDeposit,18.1419,12.8000,0.0000,0.959453,0.000000,1.1076
2027,0.0,0.5,8.0,ReputationOnly,18.1665,12.8000,0.0000,0.960217,0.000000,1.0830
2027,0.0,0.5,8.0,TEE-PoW,14.2293,12.8000,0.0000,0.838130,0.000000,5.0202
2027,0.0,0.5,8.0,Deposit+PoW,16.0158,12.8000,0.0000,0.893527,0.000000,3.2337
2027,0.0,1.0,1.0,NoVerify,18.8223,12.1000,0.0000,0.958846,0.000000,0.4272
2027,0.0,1.0,1.0,DirectAttest,18.8297,12.1000,0.0000,0.959075,0.000000,0.4198
2027,0.0,1.0,1.0,RejectMismatch,18.3334,12.1000,0.0000,0.943685,0.000000,0.9161
2027,0.0,1.0,1.0,TEEOnly,18.6748,12.1000,0.0000,0.954273,0.000000,0.5747
2027,0.0,1.0,1.0,AuditSlash,18.1288,12.1000,0.0000,0.937341,0.000000,1.1207
2027,0.0,1.0,1.0,StrongDeposit,17.9368,12.1000,0.0000,0.931387,0.000000,1.3127
2027,0.0,1.0,1.0,ReputationOnly,18.3248,12.1000,0.0000,0.943419,0.000000,0.9247
2027,0.0,1.0,1.0,TEE-PoW,14.3940,12.1000,0.0000,0.821533,0.000000,4.8555
2027,0.0,1.0,1.0,Deposit+PoW,16.0073,12.1000,0.0000,0.871557,0.000000,3.2422
2027,0.0,1.0,2.0,NoVerify,19.5053,12.2000,0.0000,0.983125,0.000000,0.0000
2027,0.0,1.0,2.0,DirectAttest,18.4805,12.2000,0.0000,0.951348,0.000000,0.7690
2027,0.0,1.0,2.0,RejectMismatch,18.4852,12.2000,0.0000,0.951495,0.000000,0.7643
2027,0.0,1.0,2.0,TEEOnly,18.7005,12.2000,0.0000,0.958170,0.000000,0.5490
2027,0.0,1.0,2.0,AuditSlash,17.9991,12.2000,0.0000,0.936420,0.000000,1.2504
2027,0.0,1.0,2.0,StrongDeposit,18.6743,12.2000,0.0000,0.957356,0.000000,0.5752
2027,0.0,1.0,2.0,ReputationOnly,18.8877,12.2000,0.0000,0.963975,0.000000,0.3618
2027,0.0,1.0,2.0,TEE-PoW,14.4389,12.2000,0.0000,0.826026,0.000000,4.8106
2027,0.0,1.0,2.0,Deposit+PoW,16.1849,12.2000,0.0000,0.880167,0.000000,3.0646
2027,0.0,1.0,4.0,NoVerify,19.6521,12.4000,0.0000,0.993878,0.000000,0.0000
2027,0.0,1.0,4.0,DirectAttest,18.4170,12.4000,0.0000,0.955582,0.000000,0.8325
2027,0.0,1.0,4.0,RejectMismatch,18.6160,12.4000,0.0000,0.961750,0.000000,0.6335
2027,0.0,1.0,4.0,TEEOnly,18.4697,12.4000,0.0000,0.957215,0.000000,0.7798
2027,0.0,1.0,4.0,AuditSlash,18.1876,12.4000,0.0000,0.948467,0.000000,1.0619
2027,0.0,1.0,4.0,StrongDeposit,18.5800,12.4000,0.0000,0.960635,0.000000,0.6695
2027,0.0,1.0,4.0,ReputationOnly,18.6675,12.4000,0.0000,0.963349,0.000000,0.5820
2027,0.0,1.0,4.0,TEE-PoW,14.2178,12.4000,0.0000,0.825372,0.000000,5.0317
2027,0.0,1.0,4.0,Deposit+PoW,16.3876,12.4000,0.0000,0.892652,0.000000,2.8619
2027,0.0,1.0,8.0,NoVerify,19.5504,12.8000,0.0000,1.000000,0.000000,0.0000
2027,0.0,1.0,8.0,DirectAttest,18.9738,12.8000,0.0000,0.985249,0.000000,0.2757
2027,0.0,1.0,8.0,RejectMismatch,18.2351,12.8000,0.0000,0.962344,0.000000,1.0144
2027,0.0,1.0,8.0,TEEOnly,18.6311,12.8000,0.0000,0.974623,0.000000,0.6184
2027,0.0,1.0,8.0,AuditSlash,17.7843,12.8000,0.0000,0.948364,0.000000,1.4652
2027,0.0,1.0,8.0,StrongDeposit,18.1218,12.8000,0.0000,0.958831,0.000000,1.1277
2027,0.0,1.0,8.0,ReputationOnly,18.5244,12.8000,0.0000,0.971314,0.000000,0.7251
2027,0.0,1.0,8.0,TEE-PoW,14.3501,12.8000,0.0000,0.841876,0.000000,4.8994
2027,0.0,1.0,8.0,Deposit+PoW,16.0289,12.8000,0.0000,0.893933,0.000000,3.2206
2027,0.0,1.5,1.0,NoVerify,19.0628,12.1000,0.0000,0.966305,0.000000,0.1867
2027,0.0,1.5,1.0,DirectAttest,18.4428,12.1000,0.0000,0.947080,0.000000,0.8067
2027,0.0,1.5,1.0,RejectMismatch,18.8567,12.1000,0.0000,0.959912,0.000000,0.3928
2027,0.0,1.5,1.0,TEEOnly,18.1918,12.1000,0.0000,0.939296,0.000000,1.0577
2027,0.0,1.5,1.0,AuditSlash,17.8265,12.1000,0.0000,0.927968,0.000000,1.4230
2027,0.0,1.5,1.0,StrongDeposit,17.8773,12.1000,0.0000,0.929542,0.000000,1.3722
2027,0.0,1.5,1.0,ReputationOnly,18.4191,12.1000,0.0000,0.946342,0.000000,0.8304
2027,0.0,1.5,1.0,TEE-PoW,14.4846,12.1000,0.0000,0.824342,0.000000,4.7649
2027,0.0,1.5,1.0,Deposit+PoW,15.9248,12.1000,0.0000,0.868999,0.000000,3.3247
2027,0.0,1.5,2.0,NoVerify,19.1617,12.2000,0.0000,0.972471,0.000000,0.0878
2027,0.0,1.5,2.0,DirectAttest,18.7242,12.2000,0.0000,0.958906,0.000000,0.5253
2027,0.0,1.5,2.0,RejectMismatch,18.3788,12.2000,0.0000,0.948193,0.000000,0.8707
2027,0.0,1.5,2.0,TEEOnly,18.8846,12.2000,0.0000,0.963878,0.000000,0.3649
2027,0.0,1.5,2.0,AuditSlash,18.0777,12.2000,0.0000,0.938858,0.000000,1.1718
2027,0.0,1.5,2.0,StrongDeposit,17.9117,12.2000,0.0000,0.933711,0.000000,1.3378
2027,0.0,1.5,2.0,ReputationOnly,18.0750,12.2000,0.0000,0.938775,0.000000,1.1745
2027,0.0,1.5,2.0,TEE-PoW,14.6657,12.2000,0.0000,0.833058,0.000000,4.5838
2027,0.0,1.5,2.0,Deposit+PoW,16.0258,12.2000,0.0000,0.875232,0.000000,3.2237
2027,0.0,1.5,4.0,NoVerify,18.8609,12.4000,0.0000,0.969345,0.000000,0.3886
2027,0.0,1.5,4.0,DirectAttest,18.3780,12.4000,0.0000,0.954372,0.000000,0.8715
2027,0.0,1.5,4.0,RejectMismatch,18.4470,12.4000,0.0000,0.956510,0.000000,0.8025
2027,0.0,1.5,4.0,TEEOnly,18.6063,12.4000,0.0000,0.961450,0.000000,0.6432
2027,0.0,1.5,4.0,AuditSlash,18.1862,12.4000,0.0000,0.948423,0.000000,1.0633
2027,0.0,1.5,4.0,StrongDeposit,17.9308,12.4000,0.0000,0.940506,0.000000,1.3187
2027,0.0,1.5,4.0,ReputationOnly,18.5535,12.4000,0.0000,0.959812,0.000000,0.6960
2027,0.0,1.5,4.0,TEE-PoW,14.3900,12.4000,0.0000,0.830709,0.000000,4.8595
2027,0.0,1.5,4.0,Deposit+PoW,16.6741,12.4000,0.0000,0.901537,0.000000,2.5754
2027,0.0,1.5,8.0,NoVerify,19.5705,12.8000,0.0000,1.000000,0.000000,0.0000
2027,0.0,1.5,8.0,DirectAttest,18.5417,12.8000,0.0000,0.971852,0.000000,0.7078
2027,0.0,1.5,8.0,RejectMismatch,18.8765,12.8000,0.0000,0.982231,0.000000,0.3730
2027,0.0,1.5,8.0,TEEOnly,18.7297,12.8000,0.0000,0.977679,0.000000,0.5198
2027,0.0,1.5,8.0,AuditSlash,17.7631,12.8000,0.0000,0.947708,0.000000,1.4864
